ID,SST,CHGB,CALY,CHRM1,GOT1,STAT4,NME1,AC004951.6,AX747182,SERTM1,PCSK1,ATP6V1G2,MT1M,GPI,LOC101929787,LOC100272216,MAFF,KIFAP3,MAL2,AMPH,SLC39A12,MTX2,MIR612,NEAT1,ZIC2,PCYOX1L,TAC1,ZNF204P,JPX,MDH1,CCK,PSMB3,NIT2,ATP5B,TMEM200A,ATP6V1B2,DHCR24,SLIRP,VSNL1,MGC12488,APOO,SLC39A10,MIF,BSCL2,SPHKAP,COPS3,CALB1,EPDR1,CDK7,SGIP1,TUBB3,EPB41L3,AP2M1,CDK5,TAF9,INA,MKKS,TARBP1,LOC101930324,NAP1L5,C2orf80,LOC100507557,ZFPM2,MRPL15,CTD-3092A11.2,FAM19A1,PLK2,NPTX2,GNG3,COPG2IT1,ZDHHC23,ZNHIT3,LRP4,RP11-389C8.2,PLSCR4,GRAMD3,C1QTNF4,SMYD3,CRYM,SNX10,STMN2,P2RY14,PSMG1,RP11-271C24.3,NECAP1,ZNF415,SCG2,EMX2,COPS5,NRN1,NIF3L1,SERPINF1,BEX5,ARPC1A,PVALB,EEF1A2,GLOD4,HMP19,ATP5C1,RPH3A,UQCRFS1,LDHA,ID3,SCN3B,SERPINI1,THYN1,LOC101060510,PRO1804,RNF175,FHOD3,BEX4,NELL2,LINC00889,CA10,TUBB4B,DDIT4,PSMD8,KIAA1279,TUBA4A,FPGT-TNNI3K,HSP90AB1,GABRG2,VAMP7,CKMT1A,CKMT1B,C12orf10,CCNDBP1,LSM7,EMC4,ATP1A3,MRPS9,PSMA5,FIBP,OLFM3,GABRA1,PCP4,FOXC1,BCAS2,RP11-710C12.1,RSPO2,ADCYAP1,TRMT10C,EXOC8,FAM107B,GPRASP1,RAB13,RIT2,XK,TM2D2,LOC100288310,BCAS1,LOC202181,PSMB4,PSMD12,LAMP5,CD200,REEP1,NDRG4,SDR16C5,ATP6V1E1,MAP2K4,TM9SF2,CCNH,SLC12A7,APLNR,MAP2K1,SLC35B1,CACNA2D3,PCDH8,GLRB,NEFL,YAP1,NRSN1,SLC9A6,CAPNS1,ALAS1,FIG4,PSENEN,GFAP,IMMT,SUCLA2,FHL2,AK090844,RAB33A,ZCCHC24,PPEF1,MLLT11,RGS4,SLC16A14,SNCA,PRR34-AS1,RGS7,NRXN3,NAA20,UCHL3,HACL1,ATP6V0B,ATP1A1,SLITRK4,MAP7D2,class
GSM119615,8.131880057,8.038976993,5.151241154,5.960188519,6.49658178,5.177266228,6.73512608,4.923158763,4.923158763,5.585295062999999,5.5732346989999995,8.434416571,3.9514371230000003,6.968974707999999,5.8859943370000005,6.083629362999999,4.681430709,6.38042763,8.110304898999999,8.915694672,6.329852094,7.560526984,5.166372237,5.166372237,5.868590934,6.32834656,8.347192105,7.275703455,2.934899867,10.76378291,9.17123084,6.893028196,6.257112941,8.455516264,7.5264880729999994,8.284930159,6.96006801,7.639021264,10.28379822,4.911597887,6.13866243,10.19901335,6.903271619,7.311897077,7.92069446,5.499906362999999,8.111939272999999,8.404254483999999,5.991550527999999,8.045114522,8.508980255,7.597417795,7.523457671,6.401769392,6.249627632,9.183146069,6.6718737589999995,8.866933697,10.46477174,10.36978878,8.073435792,5.955693393,5.305242071,5.608111665,6.234270851000001,8.088417196,8.487451287,9.321779682,6.841424626,9.338945292,5.66909999,6.361653828,6.8583759870000005,3.8044644560000003,7.990180905,5.139355043,5.07219074,6.67783964,8.529818059,8.353578246,9.988508123999999,2.9710237669999997,4.601913279,5.431510809,8.477485732,5.994068306,9.479185426,6.490629755,6.691571216,7.825819289,6.15560957,5.153245133,10.22663827,5.329529548,3.3040445380000003,7.051325827,6.997361449,8.747481886000001,8.054591344,5.740895221000001,7.489461948,9.807129074,4.3860743410000005,9.749583657999999,10.71842169,6.5298813639999995,3.859152195,2.802982166,8.254393463,6.401870141,8.865904908,11.22239539,3.706088699,6.653757221,8.397324294,5.998235155,6.012662753,6.606668363,9.149540593,4.400526577,6.724993262999999,6.809621483,7.4820948320000005,8.201329389,8.201329389,4.999543743,5.653681926,5.045915068999999,6.663406698999999,5.1024921480000005,6.0299442270000005,7.394662497000001,6.595595909,7.101938327999999,8.421539781,4.735952711,5.536426067000001,7.11277064,3.3835471839999998,2.839851842,4.706357707,5.873275106,7.041757446,4.775958903,10.27297475,7.594763844,4.324273219,5.570460859,6.789702111,5.173333379,4.831458936000001,5.811519187999999,7.264295605,6.140817847999999,9.253145214,6.947103805,9.23931052,7.6184536629999995,4.721072158999999,9.259674482000001,5.851240505,6.4819136010000005,7.011247259,6.635072188,4.528371713,8.128725108,5.278402055,7.828262357000001,9.860453496,6.917988544,9.267749511,4.186140175,8.67586949,9.841580742,6.251840825,5.816590954,7.9358321620000005,4.435020128000001,7.054613151,7.414871602000001,7.96106631,5.799640811000001,5.298147441,5.783876587999999,7.456909043,3.927690138,10.84709821,7.307454549,8.620085233,7.958731001,6.325036637999999,6.38492601,7.623302285,7.276086542000001,5.246386114,4.698035781000001,6.566670362000001,8.079477307000001,7.0121744139999995,8.392131805,0
GSM119616,9.505369833,6.843638886,5.565684674,8.256847683,6.808876063,5.9377818289999995,7.084661512,4.308553319,4.308553319,5.424460296,4.320160505,8.430603217,4.281795778,8.000928242,5.867583147,5.881951579,4.849330901,4.707004412,6.259057516,8.320264306,3.686193914,6.720044399,4.380327801,4.380327801,4.223862013,7.514384715,5.181011575,6.709932006,2.9206511789999996,9.269761151,7.808679988,8.121837971,6.331244559,8.93712196,8.268992166,7.7957846260000006,7.11823373,8.470085468999999,9.097778317000001,4.862214142,5.894098695,7.771487407,9.152407651,8.611296077999999,9.790289579,5.260653132,5.465153739,7.858254456,5.587374874,6.69476143,9.969507856,6.930645407999999,9.588685545,7.278493505,5.521882314,10.18696078,6.87344084,8.281178954,9.542512901,9.981716279,8.351832666,4.670569403,5.468695456,5.386027143,5.005822803,8.011052942000001,7.816177378,7.880775909,8.851567466,9.717400977999999,4.839081944,4.62829996,5.390430693,3.588226562,5.505411583,4.7787255,6.411659945,6.339473167,7.9488095329999995,8.044472181,10.76337921,3.159083793,4.0357874780000005,4.446860439,7.255736063,6.231581619,6.849940049,5.443588295,5.4566618689999995,8.114924871,5.3316446630000005,5.461562333,10.15954851,6.196484822,3.19207456,8.384231393,5.831735273,8.914856764,7.8786623989999995,8.05823236,6.811862305,10.44916899,4.461441768,10.24071718,9.339374017,5.897750047000001,4.091643373,3.253895864,7.49106589,6.856942168,7.313312435,10.103027800000001,3.183596707,7.002227639,10.07148768,5.699053612999999,7.1156650720000005,5.466315825,10.31644965,3.48917844,5.274062646,6.926028972,7.807969777,8.870196799,8.870196799,6.024739793999999,4.875828893,5.664210526000001,7.003780015,5.8942202539999995,5.827934245,7.9920209689999995,7.52119658,6.7778148410000005,8.799579076,9.102685419,5.561575881,6.841150793,3.9245753160000003,2.957477605,4.56073956,5.957639372,6.184813859,5.898467062000001,9.259835678,7.427942152999999,6.464119949,5.1780348410000006,6.766765726,6.605867322000001,4.937743662,5.391976145,7.160031792000001,5.8350059000000005,7.471123829,6.816942925,9.490227324,7.078775468,4.54498732,9.70841874,5.385815722,5.992823884,6.2928296029999995,6.375591253,5.458683386000001,7.259421131,6.062100135,7.621714244,8.018103499,6.181431027,8.943402911,3.566652794,7.639978486,9.082519876000001,7.135551866,6.14473252,9.000454345,4.363489183,7.4916300510000005,6.94685115,7.412510823,6.7670401039999994,5.279988379,6.146400945,7.418141724,5.079693671999999,11.66815461,7.3245644720000005,7.4983619379999995,7.42631677,6.648298017,6.447446765,6.8685678889999995,6.718845575,4.696639118,5.302262818,6.957372962999999,8.561748258,6.600914501,8.290397621,0
GSM119617,5.369159569,4.665645254,4.252331176,6.83436114,4.8083967030000005,4.4867613660000005,5.409681525,5.665046372000001,5.665046372000001,3.3645312999999994,3.173761714,5.6533375779999995,5.513702822000001,6.178967313999999,4.493120154,6.389840922,4.266873866,3.4548729010000003,3.314502243,5.04470514,3.5993106389999996,4.476322413,4.598128214,4.598128214,4.741784162,5.88422365,2.750926452,4.544693721,2.957573209,6.592041875,5.094962533,5.935663549,3.925423711,7.702212167000001,4.8752457289999995,5.456936473,4.877979508999999,6.446468209,6.502673252999999,5.294910715,5.669982867000001,3.6692953260000003,7.786636247000001,6.564728927999999,7.483632824,4.102627486,3.8472140089999995,4.445442155,3.4290362389999998,4.6362093710000005,7.360945838999999,4.748015799999999,7.054827292000001,6.248266107,4.408874188,8.600046096,4.540740096,5.5972568339999995,5.970130437999999,6.235252552,7.224970237999999,3.6527990710000005,3.029274671,4.423359592,3.229869983,6.766764268999999,4.030925616,5.634788702000001,7.323527202,6.897656215,4.16191744,3.967635375,6.058974396,3.1137410739999996,5.278103086000001,4.447924667,4.315363541,4.923239211,6.525126072999999,5.739705776,8.201529295,2.938422782,3.717998587,3.789035535,3.615586074,4.269931067,4.807496073,4.920599495,3.921183608,6.27650494,4.116631627,5.09101501,7.661802786,4.849250543,4.204251867,7.603823915,3.847575268,7.349383586,5.8020524579999995,6.974983264,4.811512522,8.768251046,4.003876058,8.380880751,5.877989797000001,4.152844569,5.206304947,3.3184960119999998,4.744585389,4.996413365,4.979593256999999,7.290891577000001,2.774251301,5.548949335,8.373124816,6.18977571,5.507689599999999,3.939829182,6.711867512,2.983145364,4.084885835,4.827746318,4.37361451,7.377548106,7.377548106,4.9467271660000005,3.3944178060000003,5.241433444,5.458418401,4.964588882,3.64906106,5.353857821,5.189786866,4.60293192,6.47335007,6.768866784,6.7852237639999995,5.282997684,2.7125296810000004,2.422260782,3.6801122019999997,4.431300104,3.333714023,5.730947477000001,5.804407887000001,8.343326548,5.303890414,3.584748735,4.1611152989999995,4.859949526,5.199378322,6.089924427000001,4.839413417,4.129795139,6.211068892,5.050805195,5.629926517,5.507689599999999,3.688051298,7.894915637,3.990995693,4.393931183,4.383398215,6.730195836,5.016607373,5.234605942,4.735438581,4.595901324,4.923356282,4.103622414,5.937121072999999,3.53440321,6.3665367239999995,6.387074183999999,6.485472865,4.318860778,8.09781485,3.4727165269999998,7.186469708,5.193497386000001,4.871445901,5.890324975,6.716955352,4.677529369,7.630650522000001,3.7653439360000003,9.503726329,5.36350844,4.069276165,5.191100171,6.747926358,5.840031705,5.171307828,4.926782106,3.5234748810000003,3.7936452239999996,5.613993685,6.183598507999999,3.677790142,6.366832117,0
GSM119618,5.999059624,5.293017088,5.245800463999999,7.86357796,4.886358244,4.517919043,4.878877757,5.699412532999999,5.699412532999999,3.256316201,3.239969038,6.032224178,5.6968685,6.90214176,4.852394735,6.174321324,4.890227945,3.162665468,3.420587733,6.075690147,3.675883105,5.037033525,4.77726982,4.77726982,4.456429978,6.072395456000001,3.954932501,4.3041017,3.9292184810000004,6.965704871,5.70180934,6.574084902999999,4.37366197,7.954235934,4.715553977,5.423111856,5.092454442,6.445283719,7.2778380170000005,5.940631422,5.099635285,4.248058605,9.01098569,7.676402909,7.520529076,4.1655156060000005,4.386693503,4.858977164,3.6434587769999998,4.049191393,8.035238692,5.103010599,7.589096422000001,6.564238141000001,4.5817811630000005,9.056706416,4.960010326,5.756835516000001,6.305647016,7.123170363,7.897529471,4.199660226000001,3.387178084,4.350656808,4.139702602,6.881691097,4.449956762,6.588804282000001,7.824866269,7.860476619,4.388038224,3.883263887,5.839631528,2.82543675,5.529359595,4.880298457,5.276291213,5.0973364430000005,6.772399162,6.046597854,8.628143047,3.3680701710000003,2.9976907980000003,3.380861657,4.279038518999999,5.016426692,5.068744389,5.17119087,3.961658677,5.906247388,4.327223595,5.572378746,8.29825884,4.237644521,4.055670486,8.28667348,4.019782286,7.786071587,6.280982223,7.497207831,5.060556624,8.94731242,3.9814781010000004,8.768258776,6.039539419,4.422565771,4.909770855,3.573662005,5.422562629,5.138547856000001,5.402146071000001,7.939317452999999,2.585879405,5.923121955,8.803323738,6.578980192,5.849098226000001,4.3739727319999995,7.506352347999999,3.1717829419999997,4.323688536000001,5.210587444,5.06866337,7.902732447999999,7.902732447999999,5.250660366,3.426499816,5.702170719,5.949852246,4.894342469,4.054593916,5.958694247,6.15802566,4.951322333,6.5287832770000005,6.54606714,7.123845581,5.140573108,2.50234471,2.613408785,3.6658445910000004,4.837973214,3.709284758,5.5092883939999995,5.9101972620000005,8.304100831,5.444782275,3.833193285,4.633421785,4.786097394,5.30618588,6.1089703129999995,5.629355557999999,4.34684864,7.150529053,5.035719238,6.123745919,6.066674669,3.624798415,8.1123157,4.323808199,4.946064553,4.50939603,6.818696494,5.455424925,4.170589789,4.704986474,4.562267428,5.02135058,4.262545858999999,6.659973912999999,3.33335959,6.384432772,7.335424034,6.555933698,4.342723772,8.52146826,3.992267548,7.553567551,5.467762958,4.9194105619999995,5.698299523999999,6.608849437000001,5.18080402,7.807734251,3.603359114,10.13953348,5.626351501,4.978548451,6.106690522,7.378966312999999,5.936173916,5.4118277379999995,5.4617935829999995,3.848760637,4.1598450289999995,6.010982172,6.505355955,4.053398172,7.1390596010000005,0
GSM119619,9.820469429,9.230820429,6.719500662000001,7.177746094,7.966393201,6.153760086,8.338352717000001,3.590517925,3.590517925,6.930044685,6.690597191,8.947760098,4.743911538,8.350845589,5.228459336,6.785352758999999,5.220600565,7.127253007999999,9.211837073,9.256675494,5.360266162,7.971361664,4.845992474,4.845992474,4.778355567,6.846255421,9.31208033,7.200142316,3.003916937,11.75977752,9.423193977999999,7.365392869,7.4899574520000005,9.778586291,8.368749586,10.09293836,8.010270258,8.065691119,10.8581545,4.673697193,7.63521471,9.684822353,8.475356036,9.169282467999999,9.863674244,6.800867221,7.852903512999999,9.047725705,6.297597355,8.149316082,10.43741192,8.147304093999999,8.772450893,7.157453138999999,7.176722555,9.809767958,7.651964582000001,8.111220757,11.31575991,11.22935962,9.017196176,5.164645611,6.393105852000001,7.503211757000001,5.438326104,8.588862861,9.634277049,8.897642963,7.981928382,10.12711561,6.808954426000001,6.897061793,6.522305265,3.911468091,7.178267392,5.282588972,5.9999402129999995,7.79483723,8.992082635,9.325288042999999,11.44825788,3.034547336,6.328405342999999,5.949394766,9.015049868,6.010605655,10.41576893,5.6399893279999995,8.013544779,8.96081642,6.190403165,6.9400590310000005,11.13283772,6.648077947999999,2.966490023,8.074452313,7.8750029889999995,9.658554619,8.693967653,7.127366563,8.650914725,11.21018199,4.131388961,10.40847211,11.5456194,7.854984692,4.315392417,3.736663301,8.179458123,7.488364056,9.766758051,11.91902622,3.86890112,7.398093766000001,10.04368276,6.886607075,7.734766383999999,7.350236054,10.84942539,4.007657399,8.863279694,7.344021468999999,8.324175469,8.72163393,8.72163393,6.640255531,7.294039047999999,6.510203979,7.765617695,5.455270477999999,7.140058943,8.860159696,7.519347407000001,7.044671338,9.478074423999999,8.148804412999999,4.88756658,8.015719755,5.126552893,4.883515806,6.025239261,6.770662635,7.708690685,6.191892349,10.78710962,6.969502977,7.648896862000001,6.546963442999999,7.988893976,6.561209964,5.991256712,5.863683309,8.741999887,7.146761447,8.875232703,7.0848263970000005,9.896433077000001,8.247156086,5.414703754,10.559268,7.0865767129999995,8.024167802000001,7.967963589,5.854620337999999,4.9367256369999994,8.956528902,6.4744086670000005,8.466506414,9.983656814,7.696830442,10.16718826,4.075548803,8.777251346,9.862478346,7.814851211000001,7.751669434,8.701667431,5.069902766,6.793183518999999,7.869865366,8.728413325,6.947102525,5.0850176739999995,7.842291073999999,6.909034085,5.465145451000001,11.59621427,8.258840258,9.072204375,8.954749816,6.282552494,7.301119476,8.285917999,8.66416596,6.133758703,5.540672626,8.205254453,9.832953426,7.663026766000001,9.157812743,0
GSM119620,7.27735841,6.380953481000001,6.2733355589999995,8.724331035,5.830633074,5.285377923,6.284401291,4.8603053339999995,4.8603053339999995,4.251175747,3.517930483,7.581801361,3.851473279,7.972965581,5.380107882000001,5.519712899,4.96218792,3.662463259,4.694668653,6.953078499,2.664800401,5.628523443,4.815752016,4.815752016,3.451535615,7.004333558,3.5614435039999996,5.854388206,3.2238368019999997,7.725475491,6.951790376,6.849286561,5.210620877,8.096168472,7.40972398,6.93141464,6.419180043,7.384536709,7.869603265,5.246917068,5.639687979,5.963265992,9.812898954,8.77948029,8.930808687,4.82745115,4.2478532,6.79218221,4.581812354,4.998633306,9.479624900000001,6.051138295,8.53584268,7.166853402,4.726758739,10.06797913,5.606584914,5.815475661,8.378859554,8.838673793,7.901646035,4.411475612,4.143222087,4.419599966,3.90063498,7.843998376,6.2504295889999995,5.9114889370000006,8.569431858,8.641325772,4.549599744,3.928133473,4.9065223069999995,3.2530510919999998,4.571158085,4.032272821,6.586226487999999,6.258161606,7.149015806,6.885036208,10.02670611,2.8409174389999996,3.460680468,3.253227888,5.7804381629999995,5.105876727,5.716150172000001,3.964060388,4.064732965,6.537867146,4.9397287069999996,5.589536497,9.645155863,4.825972319,4.232962355,9.358426915,5.198312799,8.566046835,6.633734163,9.274204713,5.655175392,10.21723207,4.388218052,9.485060695,7.625460812999999,4.547614691000001,4.649152575,2.982075661,6.2165427929999995,5.764220405,6.441266867,8.908128321,2.815805933,6.321493966,9.876535755,5.582973275,5.969401161,4.267575185,9.25952066,3.504695982,4.75348594,5.992977162000001,5.740131667000001,8.594893492999999,8.594893492999999,6.221206785,3.9562135819999997,6.527502759,6.058234284,5.728203285,4.984463355,6.76176429,6.512982375,5.325291205,7.847573535,9.679042092000001,7.697368269,6.128540055,2.7976363280000003,2.592542134,3.752053617,5.141033349,5.272168732,5.117434029,7.335735527000001,7.689472516,6.669329436,3.9706531039999997,5.7599607420000005,5.976383966,4.23464057,5.279456027,5.691106108,4.602956766,6.253605015,5.745585481,8.018494676,7.299567936,4.0185704069999995,8.96630325,4.909674741,5.2849647310000005,5.335762733,6.651890334,5.411026927000001,5.598814866000001,5.116184037,5.32726072,6.022934735,4.905370925,8.392683899,3.305606105,6.323891875,8.527593616,7.728411593,4.951635128,9.123395905,4.450612083,6.687652572,6.000883684,5.893345111,6.232323213,5.741210505,5.5464342989999995,6.74788659,5.033961608,11.23545071,6.020220598,5.684640095,6.651293001,7.274282834,6.280886536000001,5.825039399,5.527711032000001,3.500647458,4.80082654,6.198948036,7.542810661,5.035466008,8.293137215,0
GSM119621,7.972372168,5.727695234,4.559257562,7.172241978,5.016456163,4.485169301,5.097354366,4.623202536,4.623202536,3.258113123,3.4702353089999995,6.305019103999999,4.679280268,6.189543624,4.593888004,5.285655819,4.740027852,3.3979737439999997,3.120382957,5.70309823,2.975920728,4.66182837,4.488437861,4.488437861,4.10661227,6.571275039,3.320917912,4.137899585,3.3334260510000004,7.499152126,4.777025482,6.647168981,4.837822897,7.1880586520000005,5.479907607,5.49846105,5.8157738310000004,6.751407342,7.681592218,6.151787492,5.545601195,3.348964547,9.182494737,7.5188573110000005,7.713371634,3.778807195,5.078550858,5.29331475,4.256474123,4.3418016680000004,8.113081067000001,4.73523956,8.204233849,6.509559632,5.010056673,8.788169296,4.827887012,5.386685762999999,6.304255433,7.340979867000001,8.210950557,4.572218449,2.9057024119999997,3.8324279619999997,2.56384659,6.19456444,4.741651869,7.334052065,7.720900274,7.8018707460000005,4.62117213,4.091507964,5.0097758080000006,3.280484349,5.466204772999999,4.455330751,4.7832478819999995,4.872085102,7.223262776,5.632102272000001,9.072547607,3.358187787,3.0647878769999997,3.1258952410000003,4.109088764,4.860833202,5.055029296,5.094207189,4.079363802,6.166925804,4.284555392,4.476951848,8.185127856,4.741446767,4.372646457,7.501175421,4.3745982660000005,7.97001235,5.923398982,7.07603844,4.42683256,8.029213425,4.242299805,8.345315082,6.043208368999999,4.355190782,3.51490988,3.877978086,5.639922769,4.073832016,5.141916445,6.962342114,2.56384659,5.273076103999999,8.861945625,5.620574013,6.279805409,3.621624334,7.82224714,3.250831031,4.803945142,5.497747436,3.920651771,7.492832826,7.492832826,4.7792067000000005,3.739594571,5.63753297,5.666456871,6.297357398,3.8969120619999997,5.435086943,5.2931758669999995,4.864283499,6.406974298,7.611425702000001,7.492858036,5.4176351810000005,3.1556045310000003,2.511814807,3.8004154039999998,3.995242405,3.2072196660000003,4.587226245,5.784925447999999,8.666972397,4.752842288,3.738018825,4.789383679,4.262673655,4.979805348,6.459531196,5.201709696,4.255723059,7.159599876000001,4.953347207,5.894006806,5.932082387,3.8432058889999996,7.8996002160000005,4.1948250819999995,3.916754473,4.553505495,7.057874998,5.433955097999999,5.185018592,5.017045416,4.6893855989999995,4.798440339,3.838076095,6.569780099999999,4.079390939,6.4030762160000005,7.269634889,7.058102522,3.991291087,8.29096018,4.317451255,6.988690847999999,4.815988498,4.034963049,5.933353052999999,6.22214055,4.851697833,7.329525591,3.2835093680000003,10.19825459,5.8521292570000005,4.6503658439999995,6.061008093,5.824094593,5.534184989,5.826104557000001,4.578587891000001,3.898962821,3.55423225,5.541957491000001,6.725204475,4.2726943980000005,5.681327471,0
GSM119622,9.343587114,8.692056244,7.988398367,9.869073691,7.964554457,7.3785828339999995,7.848916592,4.081429291,4.081429291,7.326330096,5.647398282999999,9.049633123,3.989432168,9.626825005,5.012452383,4.8167554919999995,4.288391816,5.39098305,6.442301682999999,9.844720166,3.484122592,7.023193087,4.004821713,4.004821713,3.678782133,7.630326505,6.1192965610000005,6.394845766,2.9505745310000004,10.31185332,9.895999882,8.505206252999999,5.756403711,10.10578485,5.574133914,8.239114382,6.75079453,8.621860573,10.76535832,5.065316703,7.058480149,7.207133676000001,10.84792301,10.09918218,7.45119835,5.805599738,7.29011807,7.675896032000001,6.150844433,5.928911632,10.48786842,7.241155463999999,9.806222375,8.363462413999999,6.233706985,10.56420033,7.398525043999999,8.592870929,9.138083348,9.651407516,8.879070096,4.947590404,4.517813192,5.915774817000001,4.101774589,8.516865523,6.740836517999999,9.215859432,9.902533901,9.18678185,5.72986242,5.169177169,4.831111512,2.781466497,5.148772836,3.718992669,8.71441568,6.660820887000001,8.356675308,7.231904132,11.31115573,3.189653323,4.81796469,3.913578138,6.874947377000001,6.131646536,8.963171156,4.379069878999999,5.928016566,8.343168963,5.2935420010000005,8.342430046,10.33301912,5.629919098999999,3.810045959,10.38015525,5.593881721,8.86099039,8.488482761,8.752745516000001,7.919498551,11.21462277,3.867864935,10.62310522,9.360387098,6.25591234,3.713211185,3.2708398539999997,7.890411134,6.867958917,8.357487674,10.533478599999999,2.749880393,8.008961889,10.839493,5.107723466,8.424455354,5.953828903,10.38786601,3.952960941,6.129794037999999,7.239902442999999,7.346305544,9.190271878999999,9.190271878999999,7.492378143,6.025393949,7.200492162000001,8.242779241000001,6.731792861000001,5.9794365560000005,8.112177317,7.7041594579999995,6.8226906529999995,9.937926108,6.474489755,6.700137279,7.037068499,3.1971317630000002,2.605263951,4.741198377,6.288385092,5.0003381330000005,4.0579403030000005,8.806909798,7.300302591,5.9502677660000005,4.567204065,6.910525007,4.325145602,4.993505195,5.359997725,7.982878977,6.236115207999999,9.798840477999999,7.015054452,8.272115599,7.281197854,4.588399104,10.489328500000001,5.290620617,6.954309714,6.388945306,6.034980975,4.910608113,7.039616135,6.686249566,7.399480392999999,7.741181461,5.717498882,9.381700479,3.169912674,7.6100650320000005,9.119034532999999,8.47475927,7.504719715,9.717193168,5.6625341989999995,6.7294824470000005,7.071125017999999,8.342886725,6.874537687999999,4.963543537,7.0558033579999995,6.371014959,6.154822265,12.02924224,8.03536969,6.542874052,8.086047905,6.418976363,6.982184178,7.506965107,7.484520872999999,4.274753325,5.780294672999999,7.399503433,9.576266052000001,6.171661201,7.405623574,0
GSM119623,5.800950864,7.733285212,5.8478931979999995,9.113026812000001,7.322495826,6.634924616,7.1502626629999995,3.75962782,3.75962782,5.214328991,4.690153779,8.626751227,4.300455566,8.076967352999999,5.219058823999999,6.117139179,5.275667587,5.09615141,5.824485772,8.469690738999999,3.069366418,6.686161809,4.246433983,4.246433983,3.310264633,7.392820401,4.532874584,6.512528414,2.738637821,9.361924099,7.990216726,8.695585913,6.160124119,9.506738366,8.955911029,8.37743615,6.863768328,8.87726211,9.594363721,5.10072374,6.13744917,7.829601318,10.212920500000001,9.092907651,9.919318102,5.857973157000001,4.977045003,7.530260847,5.324273893,6.865073897,10.04830008,7.7001062870000005,9.960491857000001,7.892862254,6.44918161,10.77898646,6.830878714,7.425402885,10.1136085,9.804079832000001,8.418409386,5.158007616,4.864215895,6.01231669,3.7430966839999997,8.370285529,7.230822922000001,6.762215437,9.624568148,9.225570138,4.40250353,4.865181622,5.176417335,3.4646183930000003,5.240260258999999,3.817361475,7.157276689,6.050221545,7.895148644,8.445112907,11.030978900000001,3.1027374,4.14085096,3.6296321110000003,7.538611027999999,6.487408957,6.944789495,4.744209136,5.632941456,8.341319126,5.392517558,5.579481521,9.832351398,6.276027769,4.2188261460000005,8.909524167999999,5.55965493,8.675732335,7.9340975789999995,8.947395268,7.095153609,10.90753727,4.256095311,10.5708606,9.145363746000001,5.89310141,3.530078376,3.160622903,7.121727281,6.6521902939999995,7.385773303,9.895659752,3.2932305139999998,6.882618492000001,10.17408957,6.264092558,7.9290869079999995,5.363018694,10.37202932,2.9178854960000002,5.851590071,7.112572354,7.738536279,8.631919851000001,8.631919851000001,6.535484094,4.968357777,6.490888997000001,7.221706294,7.180110817999999,5.454485378999999,8.157033732,7.68561871,6.597121776,9.509330337,9.969050017999999,5.687260357,6.814479682999999,3.230608761,4.329145105,4.008181647,5.734535271,5.561785669,5.038610506,9.051594367,6.863768328,7.226918822999999,4.574635632,6.441047437000001,6.792907996,5.0717245,5.096446514,7.504239111,5.485352396000001,7.046912838,6.845822774,9.109079108,8.497523712000001,5.352140153,10.07168953,5.22668621,6.829078002,6.35936963,6.39928544,4.608461469,7.305686399,5.814487521,7.061965767,7.520721714,5.854510376,9.135102564,3.16655509,7.776462526,9.040347372000001,7.687768212999999,6.517066542,9.873881634,5.143913898,6.39795565,6.752013589,7.742981275,7.531978519,5.3491879419999995,6.0356202770000005,6.815381145,5.116629763,11.99738309,7.124007402999999,7.42204593,7.376962065,6.628209019,6.636262189,6.936416375,6.864590091,4.101686841,4.630842601,7.191674152999999,9.001497203,6.378804162000001,8.646504447,0
